desensortellar,  , t pr ,desartellar desortellar ,
desentrabar,  , t ,desenratar ,
desentrenado, desentrenada , pt a ,desadestrado> ,
desentretiñar,  , t ,desingrir debaer esgodar ,
desenturbar,  , t ,desturbar ,
desenvolvíbel,  , a ,desenvolvible ,
desenvolvible,  , a ,desenvolvíbel ,
desestimábel,  , a ,desestimable ,
desestimable,  , a ,desestimábel ,
desexábel,  , a ,desexable ,
desexable,  , a ,desexábel ,
desfavorábel,  , a ,desfavorable ,
desfavorabelmente,  , av ,desfavorablemente ,
desfavorable,  , a ,desfavorábel ,
desfavorablemente,  , av ,desfavorabelmente ,
desfechar,  , t ,despechar ,
desfollar,  , t ,esfollar=> ,
desfrutar,  , i ,gozar=> ,
desfrute,  , m ,gozo=> ,
desgornecer,  , t ,desguarnecer ,
desgracia,  , f ,desgraza> ,
desguarnecer,  , t ,desgornecer ,
designábel,  , a ,designable ,
designable,  , a ,designábel ,
desingrir,  , t ,desentretiñar debaer esgodar ,
desintegrábel,  , a ,desintegrable ,
desintegrable,  , a ,desintegrábel ,
deslendiar,  , t ,desmiudar ,
desliar,  , t ,deslear=> ,
desligábel,  , a ,desligable ,
desligable,  , a ,desligábel ,
deslindábel,  , a ,deslindable ,
deslindable,  , a ,deslindábel ,
deslizar2,  , i pr ,escorrer> esvarar> ,
deslouvar,  , t ,desloar=> ,
deslouvor,  , m ,desloor=> ,
deslumbrar,  , t ,cegar> ,
desmestar,  , t i ,rarear ,
desmiudar,  , t ,deslendiar ,
desmiuzar,  , t ,esmiuzar=> ,
desmochar,  , t ,esmoucar=> ,
desmoche,  , m ,esmouca=> ,
desmontábel,  , a ,desmontable ,
desmontable,  , a ,desmontábel ,
desmoronar,  , t pr ,esborrallar=> ,
desmoucha,  , f ,decota demouca esmouca ,
desmouchar,  , t ,decotar demoucar esmoucar ,
desnudar,  , t pr ,denudar> espir> ,
desnudo, desnuda , pt a m ,espido> nu> ,
deso,  , cont ,diso> ,de2(pp)+eso(p)
desoír,  , t ,desouvir ,
desortellar,  , t pr ,desartelllar desensortellar ,
desosixenación,  , f ,desoxixenación ,
desosixenante,  , a ,desoxixenante ,
desosixenar,  , t ,desoxixenar ,
desouvir,  , t ,desoír ,
desoxixenación,  , f ,desosixenación ,[ks]
desoxixenante,  , a ,desosixenante ,[ks]
desoxixenar,  , t ,desosixenar ,[ks]
despechar,  , t ,desfechar ,
despego,  , m ,desapego=> ,
despentear,  , t pr ,despeitear=> ,
despertador, despertadora , a m ,espertador=> ,
despertar,  , t i ,espertar=> ,
desperto, desperta , a ,esperto=> ,
despiadado, despiadada , a ,desapiadado> ,
despido,  , m ,despedimento=> ,
despieitar,  , t pr ,despeitear=> ,
despiollar,  , t ,espiollar=> ,
despir,  , t pr ,espir=> ,
desprevenidamente,  , av ,desprevidamente> ,
desprevenido, desprevenida , a ,desprevido> ,
desprevidamente,  , av ,desprevindamente ,
desprevido, desprevida , a ,desprevindo ,
desprevindamente,  , av ,desprevidamente ,
desprevindo, desprevinda , a ,desprevido ,
desprezábel,  , a ,desprezable ,
desprezable,  , a ,desprezábel ,
destacábel,  , a ,destacable ,
destacable,  , a ,destacábel ,
destelar,  , t ,debagutar ,destelo
destelo,  , m ,baguto degaro restrelo2 ,
destilaría,  , f ,destilería ,
destilería,  , f ,destilaría ,
destinguir,  , t i ,destinxir ,
destinxir,  , t i ,destinguir ,
desto,  , cont ,disto> ,de2(pp)+esto(p)
destrozar,  , t ,esnaquizar> ,
destrutíbel,  , a ,destrutible ,
destrutible,  , a ,destrutíbel ,
desturbar,  , t ,desenturbar ,volver claro
desvaer,  , t pr ,esvaecer> ,
desvergoña,  , f ,desvergonza ,
desvergoñadamente,  , av ,desvergonzadamente ,
desvergoñado, desvergoñada , a s ,desvergonzado ,
desvergoñamento,  , m ,desvergonzamento ,
desvergoñar,  , pr ,desvergonzar ,
desvergonza,  , f ,desvergoña ,
desvergonzadamente,  , av ,desvergoñadamente ,
desvergonzado, desvergonzada , a s ,desvergoñado ,
desvergonzamento,  , m ,desvergoñamento ,
desvergonzar,  , pr ,desvergoñar ,
desvestir,  , t pr ,espir=> ,
detectábel,  , a ,detectable ,
detectable,  , a ,detectábel ,
detentar,  , t ,deter> ,
deteriorábel,  , a ,deteriorable ,
deteriorable,  , a ,deteriorábel ,
determinábel,  , a ,determinable ,
determinable,  , a ,determinábel ,
detestábel,  , a ,detestable ,
detestabelmente,  , av ,detestablemente ,
detestable,  , a ,detestábel ,
detestablemente,  , av ,detestabelmente ,
deuter-,  , pref ,deutero- deuto- ,gr 'secundario'
deutero-,  , pref ,deuter- deuto- ,gr 'secundario'
deuterón,  , m ,deutón ,
deuto-,  , pref ,deuter- deutero- ,gr 'secundario'
deutón,  , m ,deuterón ,
devecer,  , i ,eslumecer ,
dexergar,  , t ,enxergar ,
dezán, dezá , a s ,dezao ,Deza
dezao, dezá , a s ,dezán ,Deza
diabo,  , m ,diabro ,
diabro,  , m ,diabo ,
diagnosticábel,  , a ,diagnosticable ,
diagnosticable,  , a ,diagnosticábel ,
dicíbel,  , a ,dicible ,
dicible,  , a ,dicíbel ,
diferencia,  , f ,diferenza> ,
diferenciábel,  , a ,diferenciable ,
diferenciable,  , a ,diferenciábel ,
diferíbel,  , a ,diferible ,
diferible,  , a ,diferíbel ,
dihidr-,  , pref ,dihidro- ,dous átomos de hidróxeno
dihidro-,  , pref ,dihidr- ,dous átomos de hidróxeno
dilatábel,  , a ,dilatable ,
dilatable,  , a ,dilatábel ,
dinam-,  , pref ,dinamo- ,gr 'forza'
dinamo-,  , pref ,dinam- ,gr 'forza'
diñeirada,  , f ,diñeiral ,
diñeiral,  , m ,diñeirada ,
dipl-,  , pref ,diplo- ,gr 'dobre'
diplo-,  , pref ,dipl- ,gr 'dobre'
dirimíbel,  , a ,dirimible ,
dirimible,  , a ,dirimíbel ,
dirixíbel,  , a m ,dirixible ,
dirixible,  , a m ,dirixíbel ,
discerníbel,  , a ,discernible ,
discernible,  , a ,discerníbel ,
disconforme,  , a ,desconforme> ,
discontinuidade,  , f ,descontinuidade> ,
discontinuo, discontinua , a ,descontinuo> ,
disculpar,  , t ,desculpar> ,
discurrir,  , t i ,discorrer> ,
discutíbel,  , a ,discutible ,
discutible,  , a ,discutíbel ,
disgusto,  , m ,desgusto> ,
disilábico, disilábica , a ,bisilábico ,
disílabo, disílaba , a m ,bisílabo ,
disimetría,  , f ,asimetría ,
disimétrico, disimétrica , a ,asimétrico ,
disminuír,  , t i ,diminuír> ,
disociábel,  , a ,disociable ,
disociable,  , a ,disociábel ,
disolúbel,  , a ,disoluble ,
disoluble,  , a ,disolúbel ,
dispensábel,  , a ,dispensable ,
dispensable,  , a ,dispensábel ,
dispoñer,  , t i pr ,dispor ,
dispoñíbel,  , a ,dispoñible ,
dispoñible,  , a ,dispoñíbel ,
dispor,  , t i pr ,dispoñer ,
disputábel,  , a ,disputable ,
disputable,  , a ,disputábel ,
distinguíbel,  , a ,distinguible ,
distinguible,  , a ,distinguíbel ,
divisíbel,  , a ,divisible ,
divisible,  , a ,divisíbel ,
dixeríbel,  , a ,dixerible ,
dixerible,  , a ,dixeríbel ,
dobadoira,  , f ,debadoira=> debandoira=> ,
docería,  , f ,dozaría ,
documentábel,  , a ,documentable ,
documentable,  , a ,documentábel ,
dolor,  , f ,dor ,
domábel,  , a ,domable ,
domable,  , a ,domábel ,
domeábel,  , a ,domeable ,
domeable,  , a ,domeábel ,
domesticábel,  , a ,domesticable ,
domesticable,  , a ,domesticábel ,
dominábel,  , a ,dominable ,
dominable,  , a ,dominábel ,
dominicano1, dominicana , a ,dominico ,frade de San Domingos
dominico, dominica , a s ,dominicano1 ,
donicela,  , f ,doniña garridiña ,
doniña,  , f ,donicela garridiña ,
dóping,  , m ,dopaxe> ,
dor,  , f ,dolor ,
dosador, dosadora , a s ,dosificador ,
dosar,  , t ,dosificar ,
dosaxe,  , f ,dosificación ,
dosificación,  , f ,dosaxe ,
dosificador, dosificadora , a s ,dosador ,
dosificar,  , t ,dosar ,
dozaría,  , f ,docería ,
drogaría,  , f ,droguería ,
droguería,  , f ,drogaría ,
drudaría,  , f ,drudería ,
drudería,  , f ,drudaría ,
dubrés, dubresa , a s ,valdubrés ,Val do Dubra
dura,  , f ,duración ,
durábel,  , a ,durable ,
durable,  , a ,durábel ,
duración,  , f ,dura ,
Dy,  , sb ,disprosio ,
e-,  , pref ,ex- ,
ebanistaría,  , f ,ebanistería ,
ebanistería,  , f ,ebanistaría ,
eco,  , m ,resón ,
ect-,  , pref ,ecto- ,gr 'externo'
ecto-,  , pref ,ect- ,gr 'externo'
edificábel,  , a ,edificable ,
edificable,  , a ,edificábel ,
educábel,  , a ,educable ,
educable,  , a ,educábel ,
eira,  , f ,aira ,
eirada,  , f ,airada ,
eirado,  , m ,airado1 ,
eiroa,  , f ,airoa ,
eis,  , av ,velaí> ,
eixar,  , t ,eneixar ,
eixo,  , m ,eixe=> ,
electrizábel,  , a ,electrizable ,
electrizable,  , a ,electrizábel ,
elidíbel,  , a ,elidible ,
elidible,  , a ,elidíbel ,
eliminábel,  , a ,eliminable ,
eliminable,  , a ,eliminábel ,
elixíbel,  , a ,elixible ,
elixible,  , a ,elixíbel ,
elle,  , m ,ele dobre> ,letra
elmo,  , m ,helmo> ,
eloxiábel,  , a ,eloxiable ,
eloxiable,  , a ,eloxiábel ,
eludíbel,  , a ,eludible ,
eludible,  , a ,eludíbel ,
em-,  , pref ,en- ,
embargábel,  , a ,embargable ,
embargable,  , a ,embargábel ,
embear,  , t ,envear> ,
embelga,  , f ,aleira ,
embelgar,  , t ,aleirar ,
embizcar,  , t ,acirrar aporrear encirrar ,
embobar,  , t pr ,emboubar ,
"emborca,á",  , lav ,"envorca, á> ",
emborcadura,  , f ,envorcadura> ,
"emborcalladas,ás",  , lav ,"envorcalladas, ás> ",
emborcallar,  , pr ,envorcallar> ,
emborcar,  , t ,envorcar> ,
emborco,  , m ,envorco> ,
emborrear,  , t ,embostar embular ,
embostar,  , t ,emborrear embular ,
emboubar,  , t pr ,embobar ,
embrocar,  , t ,envorcar=> ,
embrullada,  , f ,envurullada> ,
embrullar,  , t ,envurullar> ,
embrullo,  , m ,envurullo> ,
embular,  , t ,emborrear embostar ,
emburullada,  , f ,envurullada> ,
emburullar,  , t ,envurullar> ,
emburullo,  , m ,envurullo> ,
embuzar,  , t ,embozar> ,
embuzo,  , m ,embozo> ,
emendábel,  , a ,emendable ,
emendable,  , a ,emendábel ,
empalleirar,  , t ,apalleirar ,
empanar2,  , t pr ,apanar atrapazar ,pano
empencha,  , f ,empincha=> ,
emperrar,  , pr ,emperrenchar ,
emperrenchar,  , pr ,emperrar ,
empilladoira,  , f ,aspilladoira ,
empinxe,  , f ,impetixe ,
empola,  , f ,ampola> ,
empolar,  , t i ,ampolar> ,
empoñer,  , t ,empor ,
empor,  , t ,empoñer ,
empozamento,  , m ,alagamento ,
empuxar,  , t ,apuxar ,
empuxón,  , m ,apuxón ,
enamorado, enamorada , a s ,namorado=> ,
enamorar,  , t pr ,namorar=> ,
encaldada,  , f ,caldada ,
encarapolar,  , i ,encarpolar ,
encarpolar,  , i ,encarapolar ,
enciñar,  , t ,anciñar=> ,
enciño,  , m ,anciño=> ,
encinsar,  , t ,encinzar ,
encinzar,  , t ,encinsar ,
encirrar,  , t ,acirrar aporrear embizcar ,
encolar1,  , t ,colar1 ,< cola
encomiábel,  , a ,encomiable ,
encomiable,  , a ,encomiábel ,
enconchar,  , t i ,encunchar ,
encunchar,  , t i ,enconchar ,
endego,  , m ,aniñadoiro aniñador éndez inzo ,
endentecer,  , t ,dentar ,
éndez,  , m ,aniñadoiro aniñador endego inzo ,
eneixar,  , t ,eixar ,[n] velar
enemigar,  , t pr ,agoniar> pór a mal> ,
enemigo, enemiga , a s ,inimigo> ,
enfermaría,  , f ,enfermería ,
enfermería,  , f ,enfermaría ,
enforcar,  , t pr ,aforcar ,
enfoscar,  , t pr ,enfuscar> ,
enfrentamento,  , m ,enfrontamento> ,
enfrentar,  , t pr ,enfrontar> ,
enfriar,  , t i pr ,arrefriar> arrefecer> ,
engadalla,  , f ,adialla amecedalla ,
engader,  , t ,engadir> ,
engatar,  , i ,agatuñar gabear gapear gatear ,
engazar,  , t ,angazar=> ,
engazo,  , m ,angazo=> ,
éngoa,  , f ,ingua=> ,
engra,  , f ,incre zafra ,
engranar,  , i ,engrenar> ,
engroba,  , f ,groba ,
enlear,  , t pr ,lear ,
enmeigar,  , t ,ameigar ,
enmenda,  , f ,emenda> ,
enoxar,  , t pr ,anoxar> ,
enratar,  , t ,entrabar ,
enrevesado, enrevesada , a ,arrevesado=> ,
ensenrada,  , f ,senrada ,
ensinábel,  , a ,ensinable ,
ensinable,  , a ,ensinábel ,
ensuciar,  , t pr ,lixar2 luxar2 ,
ensulla,  , f ,enxunlla ,
ensuxar,  , t pr ,ensuciar> lixar2> luxar2> ,
entena,  , f ,antena2 ,favo
entendíbel,  , a ,entendible ,
entendible,  , a ,entendíbel ,
enter-,  , pref ,entero- ,gr 'intestino'
entero-,  , pref ,enter- ,gr 'intestino'
entonces,  , av c ,entón> ,
entrabar,  , t ,enratar ,
entrañábel,  , a ,entrañable ,
entrañabelmente,  , av ,entrañablemente ,
entrañable,  , a ,entrañábel ,
entrañablemente,  , av ,entrañabelmente ,
entrecoller,  , t ,entresacar ,
entrenar,  , t pr ,adestrar> ,
entreoír,  , t ,entreouvir ,
entreouvir,  , t ,entreoír ,
entresacar,  , t ,entrecoller ,
entretiño,  , m ,ballo redeño ,
enumerábel,  , a ,enumerable ,
enumerable,  , a ,enumerábel ,
envexábel,  , a ,envexable ,
envexable,  , a ,envexábel ,
enxabroar,  , t pr ,enxaboar> ,
enxeitar,  , t ,anoxar asañar ,
enxeñaría,  , f ,enxeñería ,
enxeñería,  , f ,enxeñaría ,
enxergar,  , t ,dexergar ,
enxerir,  , t ,enxertar ,
enxertar,  , t ,enxerir ,
enxido,  , m ,eixido=> ,
enxordar,  , t ,axordar ,
enxuizar,  , t ,axuizar=> ,
enxunlla,  , f ,ensulla ,
enzafallar,  , t pr ,azafallar enzafañar zafallar ,
enzafañar,  , t pr ,azafallar enzafallar zafallar ,
equiparábel,  , a ,equiparable ,
equiparable,  , a ,equiparábel ,
equis,  , m ,xe> ,
Er,  , sb ,erbio ,
érbedo,  , m ,albedro ,
erg,  , m ,ergo ,
ergo,  , m ,erg ,
erit-,  , pref ,eritr- ,gr 'rubio'
eritr-,  , pref ,erit- ,gr 'rubio'
erogación,  , f ,errogación> ,
erogar,  , t ,errogar> ,
ervella,  , f ,chícharo ervello ,
ervellaca,  , f ,nichela ,
ervello,  , m ,chícharo ervella ,
Es,  , sb ,einsteinio ,
esaxeración,  , f ,exaxeración ,
esaxeradamente,  , av ,exaxeradamente ,
esaxerado, esaxerada , pt a ,exaxerado ,
esaxerar,  , t ,exaxerar ,
esbagoar,  , i ,bagoar esbagullar ,
esbagullar,  , i ,bagoar esbagoar ,
esbarafustar,  , i ,barafustar ,
esbarrar,  , t i ,t estrelar i esvarar ,
esbechar,  , i ,esbichar ,
esbelto, esbelta , a ,esvelto> ,
esbichar,  , i ,esbirrar espirrar ,
esbilar,  , t ,esburgar ,
esbirrar,  , i ,esbichar espirrar ,
esbirro1,  , m ,espirro ,
esborrexer,  , i ,escorregar esvarar ,
esburacar,  , t ,esburatar ,
esburatar,  , t ,esburacar ,
esburgar,  , t ,esbilar ,
esca,  , f ,isca1 ,
escabezar,  , t ,descabezar ,
escachademos,  , s ,escachapedras ,
escachanoces,  , m ,crebanoces quebranoces ,
escachapedras,  , s ,escachademos ,
escaf-,  , pref ,escafo- ,gr 'nave'
escafo-,  , pref ,escaf- ,gr 'nave'
escalda,  , f ,escaldadura ,
escaldadura,  , f ,escalda ,
escaldazo,  , m ,queimura ,
escaldrufar,  , t ,batuxar ,
escalladoiro,  , m ,larexa zoscadoiro ,
escalón,  , m ,chanzo> ,
escalonar,  , t ,graduar> ,
escanar,  , t ,escarochar ,
escáncer,  , m ,liscanzo ,
escarcavear,  , t ,escavorcar ,
escarochar,  , t ,escanar ,
escarpear,  , t ,carmear carpear ,
escarpín,  , m ,carpín ,
escarzar,  , t ,esmelgar rabechar ,
escascar,  , t ,descascar ,
escavorcar,  , t ,escarcavear ,
escler-,  , pref ,esclero- ,gr 'duro'
esclero-,  , pref ,escler- ,gr 'duro'
esconchar,  , t ,escunchar ,
esconxuro,  , m ,conxuro ,
escornacabras,  , m ,cornabude terebinto ,
escorregada,  , f ,escorregón ,
escorregar,  , i ,esborrexer esvarar ,
escorregón,  , m ,escorregada ,
escoscar,  , t ,descoscar ,
escotilla,  , f ,trapela=> zapón=> ,
escotoar,  , t ,escotrillar ,
escotrillar,  , t ,escotoar ,
escouchar,  , t ,descrouchar escrouchar ,
escrocar,  , t pr ,descrocar1 ,
escrouchar,  , t ,descrouchar escouchar ,
escudir,  , t ,varear varexar ,
escuma,  , f ,espuma ,
escumadeira,  , f ,espumadeira ,
escumallo,  , m ,espumallo ,
escumante,  , a ,espumante ,
escumar,  , t i ,espumar ,
escumoso, escumosa , a ,espumoso ,
escunchar,  , t ,esconchar ,
escusábel,  , a ,escusable ,
escusable,  , a ,escusábel ,
esexese,  , f ,exexese ,
esexeta,  , s ,exexeta ,
esexético, esexética , a ,exexético ,
esfaragullar,  , t ,esfrangullar ,
esfiañar,  , t ,esfiar ,
esfiar,  , t ,esfiañar ,
esfrangullar,  , t ,esfaragullar ,
esgaduñar,  , t pr ,gaduñar garduñar rabuñar ,
esgazar,  , t i ,esguizar ,
esgodar,  , t ,debaer desentretiñar desingrir ,
esgotábel,  , a ,esgotable ,
esgotable,  , a ,esgotábel ,
esguizar,  , t ,esgazar ,
esixencia,  , f ,exixencia ,
esixente,  , a ,exixente ,
esixíbel,  , a ,exixíbel esixible exixíble ,
esixible,  , a ,exixible esixíbel exixíbel ,
esixir,  , t ,exixir ,
eslumecer,  , i ,devecer ,
esmelgar,  , t ,escarzar rabechar ,
esmirrar,  , pr ,mirrar ,
esmouca,  , f ,decota demouca desmoucha ,
esmoucar,  , t ,decotar demoucar desmouchar ,
esnacar,  , t pr ,esnaquizar ,
esnaquizar,  , t pr ,esnacar ,
esnogar,  , t ,derrancar ,
eso,  , p ,iso> ,vid ese2
esofag-,  , pref ,esofago- ,
esofago-,  , pref ,esofag- ,
esóxeno, esóxena , a ,exóxeno ,
espaciadamente,  , av ,espazadamente> ,
espaciador,  , m ,espazador> ,
espaciar,  , t ,espazar> ,
espacio,  , m ,espazo> ,
espacioso, espaciosa , a ,espazoso> ,
espadela2,  , f ,mazote tascón ,
espadelador, espadeladora , a s ,tascador ,
espadelar,  , t ,tascar ,
espaguete,  , m ,spaghetti ,
espaldeira,  , f ,espaleira> ,
esparrela,  , f ,trebello ,
esparruñar,  , i ,aparruñar ,
esperábel,  , a ,esperable ,
esperable,  , a ,esperábel ,
espermat-,  , pref ,espermato- ,gr 'semente'
espermato-,  , pref ,espermat- ,gr 'semente'
esperrear,  , i ,espirrar> ,
espicha,  , f ,espicho ,
espicho,  , m ,espicha ,
espinal,  , a ,espiñal=> ,
espiñal,  , a ,espinal ,
espir,  , t pr ,denudar ,
espirrar,  , i ,esbichar esbirrar ,
espirro,  , m ,esbirro1 ,
esplen-,  , pref ,espleno- ,gr 'bazo'
espleno-,  , pref ,esplen- ,gr 'bazo'
espodar,  , t ,espolar ,
espolar,  , t ,espodar ,
espondil-,  , pref ,espondilo- ,lat 'vértebra'
espondilo-,  , pref ,espondil- ,lat 'vértebra'
espulgar2,  , t ,esburgar> ,
espulla,  , f ,espunlla ,
espuma,  , f ,escuma ,
espumadeira,  , f ,escumadeira ,
espumallo,  , m ,escumallo ,
espumante,  , a ,escumante ,
espumar,  , t i ,escumar ,
espumoso, espumosa , a ,escumoso ,
espunlla,  , f ,espulla ,
esquecíbel,  , a ,esquecible ,
esquecible,  , a ,esquecíbel ,
esqueiro2,  , m ,isqueiro ,< esca
esquela,  , f ,necrolóxica> ,(noticia) necrolóxica
esquirol,  , s ,crebafolgas=> ,
estábel,  , a ,estable ,
estabelmente,  , av ,establemente ,
estable,  , a ,estábel ,
establemente,  , av ,estabelmente ,
estada2,  , f ,estadía ,
estadea,  , f ,estantiga ,
estadía,  , f ,estada2 ,
estadística,  , f ,estatística=> ,
estadístico, estadística , a ,estatístico=> ,
estadullo,  , m ,fumeiro2 fungueiro ,
estafil-,  , pref ,estafilo- ,gr 'uva'
estafilo-,  , pref ,estafil- ,gr 'uva'
estalar,  , i ,estralar ,
estalicar,  , t i pr ,estarricar estricar ,
estalo,  , m ,estralo ,
estalote,  , m ,abeluria borleta croque2 estraloque milicroque sanxoán ,
estann-,  , pref ,estanno- ,lat 'estaño'
estanno-,  , pref ,estann- ,lat 'estaño'
estantiga,  , f ,estadea ,
estarricar,  , t i pr ,estalicar estricar ,
esteada,  , f ,estiñada estrelampo ,estear2
estear2,  , i ,estiñar estrelampar ,
estela2,  , f ,acha ,pao
esteo2,  , am m ,estiño ,
estercar,  , t ,cuitar ,
esterco,  , m ,cuito ,
esterpa,  , f ,restela ,
esterroar,  , t ,estorroar ,
estimábel,  , a ,estimable ,
estimable,  , a ,estimábel ,
estiñada,  , f ,esteada estrelampo ,
estiñar,  , i ,estear2 estrelampar ,
estiño,  , am m ,esteo2 ,
esto,  , p ,isto> ,vid este
estomat-,  , pref ,estomato- ,gr 'boca'
estomato-,  , pref ,estomat- ,gr 'boca'
estornela,  , f ,billarda ,
estorroar,  , t ,esterroar ,
estralar,  , i ,estalar ,
estralo,  , m ,estalo ,
estraloque,  , m ,abeluria borleta croque2 estalote milicroque sanxoán ,
estrelampar,  , i ,estear2 estiñar ,
estrelampo,  , m ,esteada estiñada ,
estrema,  , f ,estremo ,derrego
estremar,  , t i ,amolloar derregar ,xebrar
estremo,  , m ,estrema ,
estricar,  , t i pr ,estalicar estarricar ,
estripeiro,  , m ,estripo ,
estripo,  , m ,estripeiro ,
estruga,  , f ,ortiga ,
estrugar,  , t pr ,ortigar ,
esvarar,  , i ,esborrexer escorregar ,
Eu,  , sb ,europio ,
eumés, eumesa , a s ,pontedeumés ,Pontedeume
éuscaro, éuscara , a m ,vasco ,
evacuábel,  , a ,evacuable ,
evacuable,  , a ,evacuábel ,
evaporábel,  , a ,evaporable ,
evaporable,  , a ,evaporábel ,
evitábel,  , a ,evitable ,
evitable,  , a ,evitábel ,
ex-,  , pref ,e- ,lat 'fóra de' 'que foi'
exacoraliarios*,  , mpl ,hexacoraliarios> ,[ks]
exalzamento,  , m ,enxalzamento=> ,
exalzar,  , t pr ,enxalzar=> ,
exaxeración,  , f ,esaxeración ,[ks]
exaxeradamente,  , av ,esaxeradamente ,[ks]
exaxerado, exaxerada , pt a ,esaxerado ,[ks]
exaxerar,  , t ,esaxerar ,[ks]
exceptuábel,  , a ,exceptuable ,
exceptuable,  , a ,exceptuábel ,
excitábel,  , a ,excitable ,
excitable,  , a ,excitábel ,
excomunión,  , f ,excomuñón=> ,
execrábel,  , a ,execrable ,[ks]
execrabelmente,  , av ,execrablemente ,[ks]
execrable,  , a ,execrábel ,[ks]
execrablemente,  , av ,execrabelmente ,[ks]
executábel,  , a ,executable ,
executable,  , a ,executábel ,
exemplificábel,  , a ,exemplificable ,
exemplificable,  , a ,exemplificábel ,
exexese,  , f ,esexese ,[ks]
exexeta,  , s ,esexeta ,[ks]
exexético, exexética , a ,esexético ,[ks]
exfoliábel,  , a ,exfoliable ,
exfoliable,  , a ,exfoliábel ,
